       1
   0.0000000000   0.0000000000   0.0000000000
       2
   0.0000000000   0.0000000000   0.0000000000
       3
   0.0000000000   0.0000000000   0.0000000000
       4
   0.0014346200   0.0033466100  -0.0015299400
   0.0013096300   0.0009483400   0.0042128700
   0.0088610600  -0.0050777700   0.0058951100
  -0.0005656100   0.0036595700   0.0005002000
   0.0061070800   0.0007271000   0.0027165300
   0.0020090300   0.0041573300  -0.0079629600
   0.0102539500  -0.0063587100   0.0054168500
   0.0017649800   0.0040012100   0.0020878100
  -0.0069392600   0.0029299100  -0.0078915300
  -0.0094329400  -0.0032181000  -0.0001116300
  -0.0004889600  -0.0030063600   0.0007026000
  -0.0101549700   0.0046133700  -0.0061217600
  -0.0046979000  -0.0001777600   0.0006861400
   0.0015395600   0.0025047400  -0.0015581700
   0.0012846700  -0.0059266400  -0.0009489500
  -0.0022849200  -0.0031228400   0.0039068600
       5
   0.0000000000   0.0000000000   0.0000000000
       6
   0.0000000100   0.0000000100  -0.0000002100
   0.0000000000   0.0000021300  -0.0000011100
   0.0000000000   0.0000000100   0.0000001500
   0.0000000000  -0.0000021500   0.0000011600
       7
  -0.0015549200  -0.0051442000  -0.0008462400
  -0.0077636500   0.0029574100   0.0058141800
  -0.0026792500   0.0039800300   0.0052785900
   0.0095183500   0.0072225400   0.0085667400
   0.0071550200   0.0059582700  -0.0021682400
  -0.0021624700  -0.0058864900   0.0026097700
  -0.0057924800  -0.0133769200  -0.0003326700
  -0.0039763900   0.0151923400   0.0035961200
   0.0041042500   0.0010697200  -0.0067237700
   0.0049632200   0.0084599800  -0.0084702900
  -0.0042590800  -0.0026585800   0.0081878400
   0.0084596000  -0.0016725900  -0.0008083700
   0.0009540400  -0.0086439800   0.0028706600
   0.0048802400  -0.0008738600  -0.0121940400
   0.0000969300  -0.0021516700  -0.0068986100
  -0.0119434000  -0.0044320000   0.0015183200
       8
  -0.0000000100  -0.0000000100  -0.0123926300
   0.0000000100   0.0000000100  -0.0004355000
   0.0000000000  -0.0000000100   0.0000190600
   0.0000000000   0.0000000000   0.0000161100
   0.0000000000   0.0000000000  -0.0000161100
   0.0000000000   0.0000000000  -0.0000190700
   0.0000000100  -0.0000000100   0.0004355000
  -0.0000000100   0.0000000000   0.0123926300
       9
   0.0006895800  -0.0002557700   0.0005010300
  -0.0015533000  -0.0001768400   0.0013161100
  -0.0018957600  -0.0014685900  -0.0001179100
  -0.0002932600  -0.0000166800  -0.0015159000
   0.0003144900  -0.0002221900   0.0010756300
   0.0020914600   0.0018492600   0.0005343500
   0.0005149100   0.0006320300  -0.0003818600
   0.0001318900  -0.0003412200  -0.0014114500
      10
   0.0000000100   0.0000000000  -0.0540831200
   0.0000000000   0.0000000100  -0.0000003500
  -0.0000000100   0.0000000000   0.0540834700
      11
   0.0004884700   0.0004927400  -0.0030762300
  -0.0001807600   0.0021557700   0.0007283800
   0.0035856800   0.0003773200   0.0001694300
  -0.0020289900  -0.0007113100   0.0016621700
  -0.0015141600  -0.0010887700   0.0021352900
  -0.0014451000  -0.0012281900  -0.0029443100
  -0.0020482800  -0.0012319100   0.0020933300
